query_id,doc_id,rank_final,qrel_score,rank_semantico,score_semantico,rank_grafo,score_grafo,rrf_semantico,rrf_grafo,era_semente
18,122672,9,,25,0.8440443873405457,25,35.94516968865355,0.0117647058823529,0.0117647058823529,False
18,21233,10,,57,0.8405336737632751,10,49.13620122228933,0.0085470085470085,0.0142857142857142,False
19,131055,6,3.0,12,0.8670852780342102,27,35.1182550672876,0.0138888888888888,0.0114942528735632,False
19,34723,8,,18,0.8651309013366699,30,33.25886891340457,0.0128205128205128,0.0111111111111111,False
19,15244,9,,17,0.8653057217597961,42,27.084234237910337,0.0129870129870129,0.0098039215686274,False
21,31590,4,,11,0.8706810474395752,3,50.05207086392574,0.0140845070422535,0.0158730158730158,False
21,31640,5,,16,0.8644769191741943,1,52.62822750975285,0.0131578947368421,0.0163934426229508,False
21,19406,8,,15,0.865010142326355,6,47.33570797207969,0.0133333333333333,0.0151515151515151,False
21,21120,9,,12,0.8692546486854553,10,43.28354685136837,0.0138888888888888,0.0142857142857142,False
22,117487,7,,21,0.8464594483375549,10,27.89432290155549,0.0123456790123456,0.0142857142857142,False
22,28296,9,,41,0.8429645299911499,2,32.425271293836246,0.0099009900990099,0.0161290322580645,False
22,41291,10,,23,0.8457906246185303,17,24.56476176482428,0.0120481927710843,0.0129870129870129,False
23,111267,8,,12,0.8799117803573608,46,29.05198631818387,0.0138888888888888,0.0094339622641509,False
23,34761,10,,72,0.8664414882659912,12,34.101451232038585,0.0075757575757575,0.0138888888888888,False
24,18848,10,,102,0.8422239422798157,4,20.730135703986857,0.0061728395061728,0.015625,False
25,22796,3,,16,0.8666640520095825,6,53.24117372139004,0.0131578947368421,0.0151515151515151,False
25,22105,7,3.0,14,0.868012547492981,16,49.92851698127377,0.0135135135135135,0.0131578947368421,False
25,14495,8,,22,0.8653982877731323,12,51.61290933011564,0.0121951219512195,0.0138888888888888,False
25,131051,10,,32,0.8631665706634521,8,52.800404718015656,0.0108695652173913,0.0147058823529411,False
26,18044,7,,23,0.8435348272323608,5,25.01548254040565,0.0120481927710843,0.0153846153846153,False
26,17242,8,,53,0.8392025828361511,3,25.01548254040565,0.0088495575221238,0.0158730158730158,False
27,18842,6,3.0,19,0.8416088819503784,11,66.68623459510462,0.0126582278481012,0.0140845070422535,False
27,18841,9,3.0,22,0.8408735990524292,12,66.60305709706199,0.0121951219512195,0.0138888888888888,False
27,17146,10,3.0,40,0.8372196555137634,4,74.6036901992887,0.01,0.015625,False
28,35286,4,3.0,11,0.8259926438331604,5,44.44423316374296,0.0140845070422535,0.0153846153846153,False
28,35182,5,,21,0.8236628174781799,9,44.00024588876887,0.0123456790123456,0.0144927536231884,False
28,35300,7,,36,0.8214420676231384,4,44.44423316374296,0.0104166666666666,0.015625,False
28,44132,8,,18,0.8239459991455078,16,38.04315788027973,0.0128205128205128,0.0131578947368421,False
28,135549,10,2.0,27,0.8230124711990356,13,38.40273143320202,0.0114942528735632,0.0136986301369863,False
30,18947,6,,13,0.835456371307373,8,29.99784131320641,0.0136986301369863,0.0147058823529411,False
30,144308,8,,12,0.8361004590988159,15,27.39041004199601,0.0138888888888888,0.0133333333333333,False
30,109835,10,,15,0.8350511789321899,20,25.56285365630384,0.0133333333333333,0.0125,False
31,9589,9,,19,0.8439388871192932,11,35.64430330727468,0.0126582278481012,0.0140845070422535,False
32,60899,10,,59,0.820716142654419,4,16.066211612739043,0.0084033613445378,0.015625,False
34,64648,10,,15,0.8488417863845825,11,19.69048545833021,0.0133333333333333,0.0140845070422535,False
35,38978,9,,14,0.8429309129714966,11,33.37301830443901,0.0135135135135135,0.0140845070422535,False
35,22894,10,,35,0.8368631601333618,1,40.54740167322394,0.0105263157894736,0.0163934426229508,False
36,31402,7,3.0,12,0.843273937702179,11,29.57525653246552,0.0138888888888888,0.0140845070422535,False
36,27955,8,3.0,24,0.835640013217926,3,30.76667941794171,0.0119047619047619,0.0158730158730158,False
37,29382,8,,13,0.8457049131393433,11,51.72677006577934,0.0136986301369863,0.0140845070422535,False
37,31370,9,,24,0.840955376625061,4,58.33482887293899,0.0119047619047619,0.015625,False
38,33921,6,,17,0.8558177947998047,3,67.67019105809,0.0129870129870129,0.0158730158730158,False
38,20623,9,,16,0.8559341430664062,7,66.89467694522592,0.0131578947368421,0.0149253731343283,False
39,31302,5,,17,0.8429861068725586,6,37.43153022144779,0.0129870129870129,0.0151515151515151,False
39,15744,8,,31,0.8400118350982666,20,32.10911786842137,0.0109890109890109,0.0125,False
39,26217,9,,23,0.841645359992981,29,31.946822800957023,0.0120481927710843,0.0112359550561797,False
39,52114,10,,18,0.842716634273529,36,31.58716437490531,0.0128205128205128,0.0104166666666666,False
40,35180,8,,15,0.8524157404899597,27,12.216697768591915,0.0133333333333333,0.0114942528735632,False
40,128138,10,,64,0.8419132232666016,9,15.634715141731691,0.0080645161290322,0.0144927536231884,False
41,21043,4,,25,0.8601073622703552,9,33.319417693063414,0.0117647058823529,0.0144927536231884,False
41,18310,6,,15,0.8622038960456848,28,25.63424981073622,0.0133333333333333,0.0113636363636363,False
41,21135,7,3.0,31,0.8592238426208496,14,28.529009427763903,0.0109890109890109,0.0135135135135135,False
41,31629,8,,26,0.8597500324249268,19,27.22884984858004,0.0116279069767441,0.0126582278481012,False
42,21162,5,3.0,12,0.8454973697662354,5,32.6802674998284,0.0138888888888888,0.0153846153846153,False
42,20856,6,,11,0.8455926179885864,8,32.15772483892785,0.0140845070422535,0.0147058823529411,False
42,21058,10,3.0,29,0.8428016901016235,6,32.65938825257074,0.0112359550561797,0.0151515151515151,False
44,39209,6,,18,0.8391134738922119,3,18.62071037181564,0.0128205128205128,0.0158730158730158,False
45,21789,3,,11,0.8513243198394775,3,56.697211279210784,0.0140845070422535,0.0158730158730158,False
45,22170,5,,12,0.8493908047676086,7,50.16719380272207,0.0138888888888888,0.0149253731343283,False
45,31629,7,,13,0.8488088846206665,17,44.734057505880976,0.0136986301369863,0.0129870129870129,False
45,21835,8,,14,0.8485051989555359,18,44.734057505880976,0.0135135135135135,0.0128205128205128,False
45,22167,10,,33,0.8408979773521423,10,47.08249605269222,0.010752688172043,0.0142857142857142,False
46,21292,6,,13,0.8553809523582458,26,22.65580409467993,0.0136986301369863,0.0116279069767441,False
46,31626,10,,21,0.8531386852264404,23,22.972331145902587,0.0123456790123456,0.0120481927710843,False
47,34280,8,,14,0.8465294241905212,6,26.11824043335107,0.0135135135135135,0.0151515151515151,False
47,28889,10,,25,0.8424038887023926,9,20.4752669793024,0.0117647058823529,0.0144927536231884,False
48,44837,9,,16,0.8574886322021484,5,58.07344084142342,0.0131578947368421,0.0153846153846153,False
49,34292,7,,13,0.8639481067657471,5,69.02406910024422,0.0136986301369863,0.0153846153846153,False
49,34110,8,,22,0.8607449531555176,2,69.42522480267726,0.0121951219512195,0.0161290322580645,False
50,17334,5,,11,0.8582335710525513,2,88.44477862122444,0.0140845070422535,0.0161290322580645,False
50,17123,6,3.0,12,0.8582264184951782,4,87.97635890834346,0.0138888888888888,0.015625,False
50,18398,10,3.0,18,0.8534624576568604,8,81.62504316147046,0.0128205128205128,0.0147058823529411,False
51,31251,4,2.0,11,0.8633846640586853,3,57.28028329202428,0.0140845070422535,0.0158730158730158,False
51,31280,6,,14,0.8619738817214966,6,50.3438510541936,0.0135135135135135,0.0151515151515151,False
52,31302,7,,19,0.8371797800064087,18,16.618540493093864,0.0126582278481012,0.0128205128205128,False
52,24278,8,,42,0.8335846662521362,4,20.10033531465296,0.0098039215686274,0.015625,False
53,22211,10,2.0,15,0.8482229113578796,6,103.01692983897917,0.0133333333333333,0.0151515151515151,False
54,31662,8,,11,0.8608795404434204,6,100.71016342133731,0.0140845070422535,0.0151515151515151,False
54,22840,9,,13,0.8602787256240845,10,94.71663899745386,0.0136986301369863,0.0142857142857142,False
55,35399,10,,43,0.8500292301177979,9,20.116758909773363,0.0097087378640776,0.0144927536231884,False
56,14114,8,2.0,11,0.8389530777931213,5,54.94610222061238,0.0140845070422535,0.0153846153846153,False
56,31278,9,2.0,19,0.836151659488678,6,53.774164977002506,0.0126582278481012,0.0151515151515151,False
56,31250,10,1.0,22,0.8353052139282227,7,51.83379909938222,0.0121951219512195,0.0149253731343283,False
57,18100,5,2.0,13,0.8539487719535828,7,43.49147888645811,0.0136986301369863,0.0149253731343283,False
58,22773,6,,16,0.8608826994895935,5,67.49677361988309,0.0131578947368421,0.0153846153846153,False
58,17377,10,,13,0.8619099259376526,18,51.18320148760908,0.0136986301369863,0.0128205128205128,False
59,18936,6,1.0,13,0.8547004461288452,10,70.23378437291083,0.0136986301369863,0.0142857142857142,False
59,67219,7,,23,0.8537662029266357,4,72.08344327315243,0.0120481927710843,0.015625,False
59,49135,9,,35,0.853008508682251,2,76.3668597503705,0.0105263157894736,0.0161290322580645,False
59,18019,10,,27,0.8534500002861023,7,71.86470119666609,0.0114942528735632,0.0149253731343283,False
60,34672,5,3.0,11,0.854202389717102,11,50.10078667951848,0.0140845070422535,0.0140845070422535,False
60,34958,7,,18,0.8507310152053833,7,51.46191689928792,0.0128205128205128,0.0149253731343283,False
60,35329,10,,32,0.8461697101593018,3,54.75413589051877,0.0108695652173913,0.0158730158730158,False
61,19609,10,,12,0.8366316556930542,22,9.067264592490666,0.0138888888888888,0.0121951219512195,False
62,42817,6,2.0,14,0.863434910774231,4,25.215121695739345,0.0135135135135135,0.015625,False
62,33040,8,,15,0.8633347749710083,5,22.78397742792095,0.0133333333333333,0.0153846153846153,False
63,75014,5,3.0,11,0.8709864020347595,5,69.47130754126943,0.0140845070422535,0.0153846153846153,False
63,142168,10,,14,0.8680391311645508,12,61.07305864125267,0.0135135135135135,0.0138888888888888,False
64,21789,5,,19,0.8378794193267822,1,78.98447897500814,0.0126582278481012,0.0163934426229508,False
64,22167,9,,24,0.8364566564559937,8,66.86566689166378,0.0119047619047619,0.0147058823529411,False
64,21192,10,,30,0.8351701498031616,5,72.85148525690805,0.0111111111111111,0.0153846153846153,False
65,21827,8,,13,0.8725137710571289,16,69.59323760224916,0.0136986301369863,0.0131578947368421,False
65,22836,10,,16,0.8715907335281372,19,69.19545942696666,0.0131578947368421,0.0126582278481012,False
67,18018,5,,18,0.8596620559692383,1,110.8794783603743,0.0128205128205128,0.0163934426229508,False
67,18936,9,,15,0.8636500239372253,11,103.11456418954349,0.0133333333333333,0.0140845070422535,False
69,17191,9,1.0,11,0.8169887661933899,8,33.733859809314175,0.0140845070422535,0.0147058823529411,False
70,52566,8,,11,0.8842307925224304,8,38.50474239282845,0.0140845070422535,0.0147058823529411,False
70,31005,9,3.0,14,0.8833762407302856,16,32.660231212796035,0.0135135135135135,0.0131578947368421,False
70,31004,10,,12,0.8837601542472839,21,32.03739108163875,0.0138888888888888,0.0123456790123456,False
71,139562,4,,16,0.8545921444892883,2,45.83128883030353,0.0131578947368421,0.0161290322580645,False
71,20582,7,,18,0.8535796403884888,10,40.5234314217895,0.0128205128205128,0.0142857142857142,False
71,21827,10,,13,0.8549646139144897,20,35.16610218884065,0.0136986301369863,0.0125,False
72,20969,4,,12,0.8669477701187134,3,76.4813406327533,0.0138888888888888,0.0158730158730158,False
72,20869,5,,13,0.8665223717689514,4,76.00883517746216,0.0136986301369863,0.015625,False
72,34233,10,,16,0.8634133338928223,7,66.11663999636023,0.0131578947368421,0.0149253731343283,False
73,21207,5,,15,0.866602897644043,2,66.10577003291735,0.0133333333333333,0.0161290322580645,False
73,20869,6,3.0,20,0.8646669983863831,5,64.75048537289071,0.0125,0.0153846153846153,False
74,31101,8,3.0,20,0.873141884803772,3,67.73732745808218,0.0125,0.0158730158730158,False
74,34194,10,,11,0.8775546550750732,16,26.93622083255413,0.0140845070422535,0.0131578947368421,False
75,33938,3,,11,0.8678246736526489,6,24.796780614638333,0.0140845070422535,0.0151515151515151,False
75,135758,4,1.0,27,0.8626120686531067,2,34.07436509201409,0.0114942528735632,0.0161290322580645,False
75,22147,8,,14,0.864993155002594,23,22.08316903459136,0.0135135135135135,0.0120481927710843,False
75,21873,9,,20,0.8638026118278503,18,22.766875630340813,0.0125,0.0128205128205128,False
75,17967,10,,18,0.8643964529037476,22,22.18571545407073,0.0128205128205128,0.0121951219512195,False
76,32033,7,,13,0.860434353351593,8,78.79641979530277,0.0136986301369863,0.0147058823529411,False
76,29832,8,3.0,12,0.8606232404708862,9,78.73176808577807,0.0138888888888888,0.0144927536231884,False
76,29854,10,3.0,24,0.8559554815292358,4,80.84698995654124,0.0119047619047619,0.015625,False
77,108454,6,,11,0.8403356671333313,6,19.66839825671529,0.0140845070422535,0.0151515151515151,False
78,17173,4,2.0,12,0.8661934733390808,3,52.73355638873627,0.0138888888888888,0.0158730158730158,False
78,19398,9,,22,0.8639873266220093,2,52.97348778849336,0.0121951219512195,0.0161290322580645,False
79,18845,6,,12,0.8664900064468384,4,63.63409157981621,0.0138888888888888,0.015625,False
79,18846,8,,17,0.8650034666061401,5,61.66333315243932,0.0129870129870129,0.0153846153846153,False
79,17145,9,,24,0.8623517751693726,8,54.94509337615933,0.0119047619047619,0.0147058823529411,False
79,17146,10,,23,0.8627508878707886,9,51.64774612240577,0.0120481927710843,0.0144927536231884,False
80,31106,5,,13,0.8524582386016846,3,58.45152600330334,0.0136986301369863,0.0158730158730158,False
81,31108,7,1.0,16,0.8353837728500366,14,24.591863288249503,0.0131578947368421,0.0135135135135135,False
81,34097,8,,12,0.8373055458068848,20,22.47755025190853,0.0138888888888888,0.0125,False
81,42819,9,,27,0.832587480545044,9,26.626799442655063,0.0114942528735632,0.0144927536231884,False
81,42659,10,,30,0.8321245908737183,8,28.576153256660067,0.0111111111111111,0.0147058823529411,False
82,97654,8,,17,0.8545781970024109,7,28.49230050991942,0.0129870129870129,0.0149253731343283,False
82,124080,10,,25,0.8522162437438965,14,22.05374357655263,0.0117647058823529,0.0135135135135135,False
83,31075,10,,132,0.8363507986068726,2,23.591220345630717,0.0052083333333333,0.0161290322580645,False
84,22108,8,3.0,11,0.8594589829444885,20,45.625618713513546,0.0140845070422535,0.0125,False
84,22116,9,,16,0.8583361506462097,16,53.10033358793542,0.0131578947368421,0.0131578947368421,False
84,18879,10,,12,0.8594504594802856,24,41.79867115591964,0.0138888888888888,0.0119047619047619,False
85,25660,4,,13,0.8434209227561951,2,62.66001312246593,0.0136986301369863,0.0161290322580645,False
85,25483,6,,14,0.8429583311080933,3,62.33063669623398,0.0135135135135135,0.0158730158730158,False
85,22827,9,,18,0.8412117958068848,6,58.034205173680135,0.0128205128205128,0.0151515151515151,False
86,23588,8,2.0,11,0.8687084913253784,8,40.29637026123532,0.0140845070422535,0.0147058823529411,False
87,32975,7,,14,0.8499441146850586,22,25.79081468497392,0.0135135135135135,0.0121951219512195,False
87,32944,8,,17,0.8492648005485535,19,26.206628127639185,0.0129870129870129,0.0126582278481012,False
87,34310,9,,19,0.8489958047866821,27,23.3560262867502,0.0126582278481012,0.0114942528735632,False
88,22789,10,,13,0.8652105331420898,15,49.37506293916867,0.0136986301369863,0.0133333333333333,False
89,34773,3,,13,0.8631266951560974,2,76.36240363483208,0.0136986301369863,0.0161290322580645,False
89,11624,4,,15,0.8625319004058838,1,76.3941979761622,0.0133333333333333,0.0163934426229508,False
89,34705,7,,16,0.862358808517456,6,64.95545699944651,0.0131578947368421,0.0151515151515151,False
89,14523,10,,12,0.8632316589355469,21,60.90332065458978,0.0138888888888888,0.0123456790123456,False
90,21823,6,,12,0.8463213443756104,26,20.467343927153127,0.0138888888888888,0.0116279069767441,False
90,128212,8,,27,0.8439099788665771,19,21.88312892354237,0.0114942528735632,0.0126582278481012,False
90,22775,9,,41,0.8421350717544556,12,23.79742343022582,0.0099009900990099,0.0138888888888888,False
90,34333,10,,14,0.8458389043807983,48,16.789906141468784,0.0135135135135135,0.0092592592592592,False
91,28901,5,,24,0.8273793458938599,5,44.13614586328476,0.0119047619047619,0.0153846153846153,False
91,28910,6,,17,0.8287578225135803,10,37.3707962390096,0.0129870129870129,0.0142857142857142,False
91,28902,10,,81,0.8207906484603882,6,44.13614586328476,0.0070921985815602,0.0151515151515151,False
92,34310,7,,25,0.8320341110229492,1,34.622893997929765,0.0117647058823529,0.0163934426229508,False
92,25615,8,,22,0.8331825137138367,6,28.92067682924368,0.0121951219512195,0.0151515151515151,False
93,19539,5,2.0,15,0.8573846817016602,3,45.206567682212246,0.0133333333333333,0.0158730158730158,False
93,19586,9,2.0,19,0.855992317199707,5,45.206567682212246,0.0126582278481012,0.0153846153846153,False
94,37772,5,,17,0.8730631470680237,3,55.06521784012327,0.0129870129870129,0.0158730158730158,False
94,11471,6,,14,0.8757739067077637,10,49.8267868997406,0.0135135135135135,0.0142857142857142,False
94,50448,10,2.0,37,0.8678860664367676,1,61.32044167069426,0.0103092783505154,0.0163934426229508,False
95,35676,10,3.0,11,0.8663211464881897,10,47.47226676640207,0.0140845070422535,0.0142857142857142,False
96,17225,7,,15,0.856338620185852,22,31.20943767109604,0.0133333333333333,0.0121951219512195,False
96,20511,9,2.0,58,0.8496015667915344,8,42.14138026819101,0.0084745762711864,0.0147058823529411,False
96,17226,10,,25,0.8529165983200073,30,29.82831457120376,0.0117647058823529,0.0111111111111111,False
97,32917,10,,36,0.8513796329498291,9,22.4859721442504,0.0104166666666666,0.0144927536231884,False
98,43880,5,3.0,12,0.8662172555923462,7,27.703830708308317,0.0138888888888888,0.0149253731343283,False
98,33814,9,,34,0.8567577004432678,2,31.70528574118224,0.0106382978723404,0.0161290322580645,False
98,18337,10,,11,0.8663135766983032,19,25.47322414253236,0.0140845070422535,0.0126582278481012,False
99,17291,7,,13,0.8434208631515503,7,61.123107500767794,0.0136986301369863,0.0149253731343283,False
99,22492,8,,19,0.8390477895736694,5,61.123107500767794,0.0126582278481012,0.0153846153846153,False
99,17354,10,,21,0.8386350870132446,10,52.79464670635348,0.0123456790123456,0.0142857142857142,False
100,71349,8,3.0,12,0.8534676432609558,9,19.822302078999712,0.0138888888888888,0.0144927536231884,False
100,39043,10,3.0,15,0.8506941795349121,10,19.70334650058441,0.0133333333333333,0.0142857142857142,False
101,18426,7,,11,0.8638929128646851,5,33.440166615557644,0.0140845070422535,0.0153846153846153,False
102,31302,7,,25,0.8529059886932373,10,32.83916769892876,0.0117647058823529,0.0142857142857142,False
102,41964,8,,50,0.849501371383667,2,35.5220814662177,0.009090909090909,0.0161290322580645,False
103,22840,10,,11,0.8678568005561829,10,98.1936482880866,0.0140845070422535,0.0142857142857142,False
104,22211,10,3.0,15,0.8682633638381958,6,103.5745481070409,0.0133333333333333,0.0151515151515151,False
105,17992,10,3.0,26,0.8443560600280762,12,11.96190441963309,0.0116279069767441,0.0138888888888888,False
106,14114,8,1.0,12,0.8545874357223511,7,35.79148187108962,0.0138888888888888,0.0149253731343283,False
106,31252,10,1.0,11,0.8555319309234619,12,32.50932094224923,0.0140845070422535,0.0138888888888888,False
107,31281,6,,11,0.844203531742096,13,28.623868946994843,0.0140845070422535,0.0136986301369863,False
107,31280,8,,26,0.840837299823761,7,32.910635468047246,0.0116279069767441,0.0149253731343283,False
107,14279,10,2.0,13,0.8437075614929199,20,25.980534022904635,0.0136986301369863,0.0125,False
108,107375,7,,15,0.8566615581512451,20,24.65165658909823,0.0133333333333333,0.0125,False
108,25757,8,,20,0.8558571934700012,21,24.564334926061,0.0125,0.0123456790123456,False
108,36634,9,,39,0.853395938873291,9,32.25553358871843,0.0101010101010101,0.0144927536231884,False
109,109711,6,,15,0.8619266152381897,7,91.25963029054128,0.0133333333333333,0.0149253731343283,False
109,18019,7,,21,0.8600335717201233,6,91.52294728573293,0.0123456790123456,0.0151515151515151,False
109,104455,9,,13,0.8622671365737915,18,85.11795865759791,0.0136986301369863,0.0128205128205128,False
110,35435,8,3.0,12,0.8709681630134583,8,61.6159359527348,0.0138888888888888,0.0147058823529411,False
110,34672,9,3.0,16,0.8693397045135498,6,71.14005389535735,0.0131578947368421,0.0151515151515151,False
110,35329,10,,15,0.8700459599494934,9,60.48606842737789,0.0133333333333333,0.0144927536231884,False
111,18245,8,,24,0.8559990525245667,4,23.271512766319645,0.0119047619047619,0.015625,False
112,20903,8,,22,0.8506582975387573,6,31.97061791330436,0.0121951219512195,0.0151515151515151,False
112,70767,9,,15,0.8515527248382568,13,23.44599452602084,0.0133333333333333,0.0136986301369863,False
113,66911,6,,11,0.8617843389511108,5,64.34252037280724,0.0140845070422535,0.0153846153846153,False
113,93700,8,,13,0.8603327870368958,8,62.71373615300541,0.0136986301369863,0.0147058823529411,False
114,21827,7,,17,0.8653644323348999,12,63.2428389638782,0.0129870129870129,0.0138888888888888,False
114,21790,8,,16,0.8654309511184692,16,63.20218583955334,0.0131578947368421,0.0131578947368421,False
114,21835,9,,22,0.8640531301498413,11,63.2428389638782,0.0121951219512195,0.0140845070422535,False
115,22170,6,,15,0.864050030708313,9,61.51279062510086,0.0133333333333333,0.0144927536231884,False
115,21827,9,,19,0.8629312515258789,16,59.27821575828082,0.0126582278481012,0.0131578947368421,False
115,20532,10,,24,0.8599557280540466,14,59.486484587991285,0.0119047619047619,0.0135135135135135,False
116,20561,8,3.0,24,0.833414614200592,12,30.01259107070409,0.0119047619047619,0.0138888888888888,False
116,77927,9,,19,0.8344390988349915,17,28.373086517765493,0.0126582278481012,0.0129870129870129,False
117,18019,8,3.0,13,0.8650463223457336,11,113.51641404061282,0.0136986301369863,0.0140845070422535,False
117,18018,9,,28,0.8545960187911987,2,120.1154691474117,0.0113636363636363,0.0161290322580645,False
117,17249,10,3.0,15,0.8644895553588867,14,112.17727000784647,0.0133333333333333,0.0135135135135135,False
118,10089,4,2.0,12,0.8758630156517029,1,95.13263406841568,0.0138888888888888,0.0163934426229508,False
118,18019,8,2.0,11,0.8758820295333862,16,87.00437602552036,0.0140845070422535,0.0131578947368421,False
118,18018,10,,24,0.873839259147644,13,87.24721188059799,0.0119047619047619,0.0136986301369863,False
119,33056,10,,11,0.856085479259491,9,40.346701182030245,0.0140845070422535,0.0144927536231884,False
120,52566,8,,32,0.853934109210968,5,28.52831008354002,0.0108695652173913,0.0153846153846153,False
120,25605,10,,15,0.8573513627052307,19,22.602299435035192,0.0133333333333333,0.0126582278481012,False
121,22812,4,,18,0.8594920039176941,8,35.35123088246427,0.0128205128205128,0.0147058823529411,False
121,21827,5,,20,0.8591853976249695,14,35.02903813786936,0.0125,0.0135135135135135,False
121,117370,7,3.0,12,0.8608018755912781,29,30.601499548354,0.0138888888888888,0.0112359550561797,False
121,22166,8,,28,0.8578498363494873,15,35.02903813786936,0.0113636363636363,0.0133333333333333,False
123,20506,4,3.0,23,0.8675987720489502,5,47.32667230494878,0.0120481927710843,0.0153846153846153,False
123,133563,7,3.0,25,0.8673608899116516,8,46.77824809264948,0.0117647058823529,0.0147058823529411,False
123,34211,8,,17,0.8693222999572754,17,45.31795047783692,0.0129870129870129,0.0129870129870129,False
123,31526,9,,20,0.8684365749359131,18,44.929539937257175,0.0125,0.0128205128205128,False
124,31060,8,,20,0.8720738887786865,4,49.66701417382724,0.0125,0.015625,False
124,31101,9,,22,0.8717426061630249,3,59.776773009489546,0.0121951219512195,0.0158730158730158,False
125,9884,8,1.0,33,0.862849235534668,9,44.535029714094165,0.010752688172043,0.0144927536231884,False
125,59935,9,,57,0.860001266002655,6,54.038511798372426,0.0085470085470085,0.0151515151515151,False
125,115733,10,,54,0.8601343035697937,7,53.51492185848482,0.0087719298245614,0.0149253731343283,False
126,32033,9,,20,0.845651388168335,9,85.36586489444389,0.0125,0.0144927536231884,False
126,29883,10,,26,0.8440909385681152,11,84.24868444325841,0.0116279069767441,0.0140845070422535,False
127,18187,6,,11,0.843682587146759,5,20.80565557456205,0.0140845070422535,0.0153846153846153,False
127,141129,8,,32,0.8399426341056824,8,19.553382215486888,0.0108695652173913,0.0147058823529411,False
127,44829,9,,12,0.8434193134307861,28,15.52213973483023,0.0138888888888888,0.0113636363636363,False
128,19398,5,2.0,14,0.8605592250823975,4,46.71373077967017,0.0135135135135135,0.015625,False
128,17173,7,,21,0.8572525978088379,2,46.94500573418407,0.0123456790123456,0.0161290322580645,False
128,19410,9,2.0,11,0.8614675402641296,16,28.762983487056616,0.0140845070422535,0.0131578947368421,False
129,18217,6,,17,0.8521371483802795,8,31.787422057050527,0.0129870129870129,0.0147058823529411,False
129,18818,8,,26,0.8506560325622559,6,32.06079402642975,0.0116279069767441,0.0151515151515151,False
129,18844,9,,22,0.8508874177932739,12,28.02704908412906,0.0121951219512195,0.0138888888888888,False
129,18820,10,2.0,24,0.8507725596427917,11,28.908706423287537,0.0119047619047619,0.0140845070422535,False
